,기온,풍향,풍속,강수량,습도
0,0.3033175355450237,0.935,0.0895140664961636,0.0,0.656
1,0.3033175355450237,0.9288888888888888,0.1023017902813299,0.0,0.601
2,0.3033175355450237,0.9225,0.0971867007672634,0.0,0.63
3,0.30173775671406,0.9427777777777776,0.0946291560102301,0.0,0.612
4,0.296998420221169,0.9027777777777778,0.0843989769820971,0.0,0.6339999999999999
5,0.296998420221169,0.8763888888888889,0.0895140664961636,0.0,0.5609999999999999
6,0.2906793048973144,0.9130555555555556,0.0690537084398977,0.0,0.601
7,0.3033175355450237,0.918888888888889,0.0843989769820971,0.0,0.631
8,0.3175355450236967,0.911388888888889,0.0997442455242966,0.0,0.512
9,0.3270142180094787,0.9122222222222222,0.0818414322250639,0.0,0.588
10,0.3333333333333333,0.8925000000000001,0.0767263427109974,0.0,0.5459999999999999
11,0.3364928909952607,0.8652777777777778,0.0690537084398977,0.0,0.602
12,0.363349131121643,0.9177777777777778,0.0792838874680307,0.0,0.566
13,0.3601895734597157,0.918888888888889,0.0690537084398977,0.0,0.567
14,0.3333333333333333,0.9972222222222222,0.0511508951406649,0.0,0.568
15,0.3317535545023697,0.8841666666666668,0.0664961636828644,0.0,0.503
16,0.3380726698262243,0.8927777777777778,0.0895140664961636,0.0,0.496
17,0.3380726698262243,0.8963888888888889,0.0690537084398977,0.0,0.491
18,0.3459715639810427,0.8958333333333334,0.0843989769820971,0.0,0.447
19,0.34913112164297,0.89,0.0920716112531969,0.0,0.412
20,0.3475513428120063,0.9911111111111112,0.0537084398976982,0.0,0.421
21,0.3507109004739336,0.9111111111111112,0.0741687979539642,0.0,0.46
22,0.3554502369668246,0.9461111111111112,0.0664961636828644,0.0,0.484
23,0.353870458135861,0.9225,0.0588235294117647,0.0,0.61
24,0.3459715639810427,0.9447222222222224,0.0537084398976982,0.0,0.798
25,0.3380726698262243,0.0319444444444444,0.0613810741687979,0.0,0.721
26,0.3285939968404424,0.0602777777777777,0.0511508951406649,0.0,0.8170000000000001
27,0.3191153238546603,0.0483333333333333,0.0664961636828644,0.0,0.875
28,0.325434439178515,0.9175,0.0869565217391304,0.0,0.826
29,0.3285939968404424,0.9483333333333334,0.1483375959079284,0.0,0.5640000000000001
30,0.3222748815165877,0.9094444444444444,0.1099744245524296,0.0,0.517
31,0.3270142180094787,0.9641666666666668,0.1099744245524296,0.0,0.571
32,0.3475513428120063,0.9552777777777778,0.1023017902813299,0.0,0.509
33,0.3428120063191153,0.915,0.1432225063938619,0.0,0.483
34,0.3696682464454977,0.9772222222222224,0.0946291560102301,0.0,0.517
35,0.353870458135861,0.9211111111111112,0.1278772378516624,0.0,0.513
36,0.3522906793048973,0.8925000000000001,0.1611253196930946,0.0,0.507
37,0.3665086887835703,0.8877777777777779,0.1406649616368286,0.0,0.496
38,0.3507109004739336,0.8705555555555555,0.1841432225063938,0.0,0.518
39,0.3428120063191153,0.9133333333333334,0.1278772378516624,0.0,0.51
40,0.3380726698262243,0.9075,0.1278772378516624,0.0,0.547
41,0.3333333333333333,0.9019444444444444,0.1687979539641943,0.0,0.5509999999999999
42,0.325434439178515,0.9172222222222224,0.1099744245524296,0.0,0.567
43,0.3238546603475514,0.9505555555555556,0.1329923273657289,0.0,0.553
44,0.3238546603475514,0.9225,0.0997442455242966,0.0,0.577
45,0.3238546603475514,0.9069444444444444,0.0997442455242966,0.0,0.5690000000000001
46,0.330173775671406,0.9447222222222224,0.1074168797953964,0.0,0.5569999999999999
47,0.3285939968404424,0.9227777777777778,0.1099744245524296,0.0,0.537
48,0.3279902338981628,0.9101605415344238,0.109941080212593,-4.827748398383847e-06,0.5376989841461182
49,0.3284468352794647,0.9067320823669434,0.1099470630288124,1.601247163307562e-06,0.5381750464439392
50,0.3285788595676422,0.9043946266174316,0.1098827347159385,-1.593294769008935e-06,0.5388655066490173
51,0.3284652233123779,0.9033576250076294,0.1099077314138412,-5.46450928595732e-06,0.5394064784049988
52,0.3285854160785675,0.9026015996932985,0.109817199409008,-6.106421551521635e-06,0.5397464036941528
53,0.3289329707622528,0.9016016721725464,0.1098271608352661,-7.51336665416602e-06,0.540027379989624
54,0.3245919942855835,0.901441216468811,0.1097476854920387,-1.1268615708104336e-05,0.5402370691299438
55,0.3285767138004303,0.9012922644615172,0.1097602695226669,-7.122682291083038e-06,0.5402916669845581
56,0.3289436101913452,0.9017823338508606,0.1098261848092079,-1.1181842637597583e-05,0.5403686761856079
57,0.3290369212627411,0.9021052718162536,0.109763965010643,-1.021698881231714e-05,0.5402913689613342
58,0.3286758661270141,0.9023159742355348,0.1098214238882064,-1.5539551895926706e-05,0.540241003036499
59,0.3294918835163116,0.902905523777008,0.1098048761487007,-1.0177646800002549e-05,0.5401719212532043
60,0.3287227749824524,0.902856171131134,0.1098187416791915,-9.171722012979444e-06,0.5400497913360596
61,0.3284971415996551,0.9031083583831788,0.1098170056939125,-1.2558023627207149e-05,0.5399831533432007
62,0.3284119665622711,0.9030062556266784,0.1098315864801406,-1.030616658681538e-05,0.5399505496025085
63,0.32282155752182,0.9032636880874634,0.1098236739635467,-1.521797548775794e-05,0.5398744344711304
64,0.3285309672355652,0.9029577374458312,0.1098531112074852,-2.3010559743852355e-05,0.5398526787757874
65,0.3286236822605133,0.9027526378631592,0.109839342534542,-2.0817438780795783e-05,0.5398935675621033
66,0.3228902816772461,0.9024185538291932,0.1097506433725357,-1.727352719171904e-05,0.5399494767189026
67,0.3284336626529693,0.9019302129745485,0.1098557114601135,-1.4969772564654704e-05,0.5400555729866028
68,0.3284581899642944,0.9013750553131104,0.1098251268267631,-8.24070411908906e-06,0.540191650390625
69,0.3300151526927948,0.9007517099380492,0.1098166555166244,-6.6507327574072406e-06,0.5403363108634949
70,0.329132080078125,0.8997288942337036,0.1098159626126289,-5.420996785687748e-06,0.5405557155609131
71,0.3281804025173187,0.8988550901412964,0.1098026633262634,-6.851067610114114e-06,0.5408094525337219
72,0.3286111354827881,0.8975648880004883,0.1097859665751457,-8.244334821938537e-06,0.5411974787712097
73,0.3290068805217743,0.8968213796615601,0.109780915081501,-7.943213859107345e-06,0.5415675044059753
74,0.3288823366165161,0.8963394165039062,0.1097317039966583,-1.01057521533221e-05,0.5418619513511658
75,0.3288777768611908,0.8964920043945312,0.1097228452563285,-9.367029633722268e-06,0.5422216653823853
76,0.3331129252910614,0.8965266346931458,0.1097538545727729,-9.398586371389683e-06,0.5424277186393738
77,0.3286380767822265,0.8966259360313416,0.1097297966480255,-9.251614756067283e-06,0.5425534248352051
78,0.3287168741226196,0.8964720368385315,0.1096691787242889,-1.12265324787586e-05,0.5426008105278015
79,0.3285254836082458,0.8967529535293579,0.1097309738397598,-1.5450343198608607e-05,0.5425564646720886
80,0.3286237120628357,0.8973088264465332,0.1097344383597374,-1.8642484064912423e-05,0.5424854755401611
81,0.3283886015415191,0.8972450494766235,0.1097331792116165,-1.3885732187191024e-05,0.542382538318634
82,0.3286490440368652,0.8977362513542175,0.1097413599491119,-8.147353582899086e-06,0.5422119498252869
83,0.3285369873046875,0.8983484506607056,0.1097304448485374,-7.078739599819528e-06,0.5420748591423035
84,0.3289817571640014,0.8991146087646484,0.1097418144345283,-9.154437975666951e-06,0.5419368147850037
85,0.3286705613136291,0.8995009064674377,0.1097165718674659,-2.30548789659224e-06,0.5418009161949158
86,0.3288162052631378,0.899294376373291,0.1097098216414451,-3.986745923612034e-06,0.5416214466094971
87,0.3293024003505707,0.8992463946342468,0.1097410842776298,-8.752010216994677e-06,0.5414890050888062
88,0.328640341758728,0.8990039229393005,0.1097622662782669,-1.0295409992977513e-05,0.5413981080055237
89,0.3290717601776123,0.8988983035087585,0.1097744479775428,-9.189961019728798e-06,0.5413115620613098
90,0.3287258446216583,0.8986151218414307,0.1097317337989807,-3.616374669945799e-06,0.541292667388916
91,0.3290680646896362,0.898094117641449,0.1097149699926376,-7.582053058285965e-06,0.5412827134132385
92,0.3284115195274353,0.8980696201324463,0.1097081005573272,-1.7723059499985538e-06,0.5414069294929504
93,0.3291071951389313,0.897540807723999,0.1097099334001541,-5.733477337344084e-06,0.5415845513343811
94,0.3287234008312225,0.8974267244338989,0.1096528321504592,-6.639251296292059e-06,0.5417369604110718
95,0.3258034884929657,0.8961814641952515,0.1096737161278724,-4.003555204690201e-06,0.5419988036155701
96,0.3265732526779175,0.8952378630638123,0.1096590459346771,-5.21341598869185e-06,0.5423026084899902
97,0.3270061016082763,0.8945686221122742,0.1096630617976188,-5.180650077818427e-06,0.5425282716751099
98,0.3285091817378998,0.8939720392227173,0.1096713617444038,-4.050064490002114e-06,0.5428782105445862
99,0.3285944759845733,0.8937045335769653,0.1096568331122398,-4.095961230632383e-06,0.5431557297706604
100,0.3284186720848083,0.8936296105384827,0.1096929088234901,5.6394619605271146e-06,0.5433129072189331
101,0.3292472064495086,0.893734335899353,0.1096633076667785,5.148078798811184e-06,0.5433599948883057
102,0.3288512527942657,0.8939096331596375,0.109672263264656,-1.150830257756752e-06,0.5433579087257385
103,0.3288674354553222,0.8942817449569702,0.1096465960144996,-6.116338681749767e-06,0.5432724356651306
104,0.3289931118488312,0.8944801092147827,0.1096819341182708,-5.968382083665347e-06,0.5431786179542542
105,0.3288522958755493,0.8947663903236389,0.109648086130619,-3.7725887978012902e-06,0.5429792404174805
106,0.3288335800170898,0.8954868912696838,0.1096358522772789,-3.908356575266225e-06,0.5427948236465454
107,0.3289275765419006,0.896291196346283,0.1095792427659034,-1.306504373133066e-06,0.5426290035247803
108,0.329093724489212,0.8970820307731628,0.1095985248684883,-6.105263764766278e-06,0.5424165725708008
109,0.3283053934574127,0.8969408273696899,0.109572909772396,-7.828779416740872e-06,0.5422376990318298
110,0.3287599682807922,0.8973109722137451,0.1095901206135749,-2.472985897838953e-06,0.5420390963554382
111,0.3292362987995147,0.8973187208175659,0.1095761060714721,-3.461971118667861e-06,0.5418893098831177
112,0.328538030385971,0.8973606824874878,0.1096088141202926,2.975492634504917e-07,0.5417520403862
113,0.3275194466114044,0.8973081111907959,0.1095734909176826,-8.599753527960274e-06,0.5416444540023804
114,0.3290316760540008,0.8979284763336182,0.1095770150423049,-5.826445431011962e-06,0.5416157841682434
115,0.329388290643692,0.8973326086997986,0.1095666661858558,-6.000931080052396e-06,0.5415576696395874
116,0.3290769755840301,0.8974257707595825,0.1095693111419677,-9.541392500977963e-06,0.5416067242622375
117,0.3290582299232483,0.8971153497695923,0.1096187755465507,-1.0546491466811858e-05,0.5417284965515137
118,0.3275146186351776,0.8964041471481323,0.1096319183707237,-1.1222881767025685e-05,0.541877806186676
119,0.3288546502590179,0.895591676235199,0.1096417233347892,-9.573886018188205e-06,0.5421037673950195
120,0.3285939968404424,0.943888888888889,0.0716112531969309,0.0,0.6
121,0.334913112164297,0.9175,0.0664961636828644,0.0,0.611
122,0.3459715639810427,0.9147222222222224,0.0741687979539642,0.0,0.626
123,0.3475513428120063,0.8894444444444445,0.0895140664961636,0.0,0.61
124,0.3475513428120063,0.9355555555555556,0.0613810741687979,0.0,0.616
125,0.330173775671406,0.2755555555555555,0.0511508951406649,0.0,0.599
126,0.3238546603475514,0.2241666666666666,0.0358056265984654,0.0,0.599
127,0.334913112164297,0.2441666666666667,0.0562659846547314,0.0,0.56
128,0.3665086887835703,0.2119444444444444,0.0460358056265984,0.0,0.52
129,0.3475513428120063,0.0202777777777777,0.0204603580562659,0.0,0.604
130,0.3601895734597157,0.9755555555555556,0.0358056265984654,0.0,0.588
131,0.4044233807266983,0.95,0.0281329923273657,0.0,0.538
132,0.4139020537124803,0.57,0.0741687979539642,0.0,0.5509999999999999
133,0.3902053712480253,0.7936111111111112,0.1099744245524296,0.0,0.8150000000000001
134,0.3996840442338073,0.8866666666666667,0.1023017902813299,0.0,0.814
135,0.3854660347551343,0.9197222222222224,0.1202046035805626,0.0,0.726
136,0.3744075829383886,0.8705555555555555,0.2250639386189258,0.0,0.544
137,0.358609794628752,0.9716666666666668,0.1099744245524296,0.0,0.527
138,0.3412322274881517,0.8875000000000001,0.1329923273657289,0.0,0.494
139,0.3333333333333333,0.9511111111111112,0.0946291560102301,0.0,0.558
140,0.334913112164297,0.92,0.1176470588235294,0.0,0.5359999999999999
141,0.325434439178515,0.9591666666666668,0.1099744245524296,0.0,0.498
142,0.3238546603475514,0.9411111111111112,0.1023017902813299,0.0,0.52
143,0.3175355450236967,0.94,0.1023017902813299,0.0,0.5
144,0.315955766192733,0.9269444444444443,0.1023017902813299,0.0,0.522
145,0.315955766192733,0.9227777777777778,0.0895140664961636,0.0,0.51
146,0.3127962085308057,0.920277777777778,0.0792838874680307,0.0,0.517
147,0.3143759873617693,0.9197222222222224,0.0690537084398977,0.0,0.539
148,0.3175355450236967,0.8858333333333333,0.0716112531969309,0.0,0.5800000000000001
149,0.3127962085308057,0.9230555555555556,0.0613810741687979,0.0,0.582
150,0.3143759873617693,0.9388888888888888,0.0690537084398977,0.0,0.549
151,0.325434439178515,0.9275,0.0767263427109974,0.0,0.543
152,0.3364928909952607,0.9277777777777778,0.0716112531969309,0.0,0.5
153,0.3364928909952607,0.9819444444444444,0.0613810741687979,0.0,0.44
154,0.3428120063191153,0.0097222222222222,0.0434782608695652,0.0,0.4059999999999999
