,기온,풍향,풍속,강수량,습도
0,0.2417061611374407,0.0969444444444444,0.0460358056265984,0.0,0.718
1,0.2290679304897314,0.1416666666666666,0.0204603580562659,0.0,0.6900000000000001
2,0.2306477093206951,0.0,0.0025575447570332,0.0,0.658
3,0.2053712480252764,0.0,0.0051150895140664,0.0,0.6920000000000001
4,0.2022116903633491,0.4522222222222222,0.0434782608695652,0.0,0.785
5,0.1943127962085308,0.41,0.0409207161125319,0.0,0.772
6,0.1864139020537125,0.48,0.0306905370843989,0.0,0.8059999999999999
7,0.2322274881516587,0.4263888888888889,0.0537084398976982,0.0,0.7070000000000001
8,0.2748815165876777,0.505,0.0383631713554987,0.0,0.606
9,0.3048973143759874,0.5838888888888889,0.0383631713554987,0.0,0.5409999999999999
10,0.3127962085308057,0.8302777777777778,0.0485933503836317,0.0,0.447
11,0.3522906793048973,0.8883333333333334,0.0562659846547314,0.0,0.3919999999999999
12,0.3554502369668246,0.8261111111111111,0.0511508951406649,0.0,0.365
13,0.3712480252764613,0.5855555555555556,0.0741687979539642,0.0,0.404
14,0.3665086887835703,0.7902777777777779,0.0920716112531969,0.0,0.344
15,0.3601895734597157,0.8552777777777777,0.0767263427109974,0.0,0.3409999999999999
16,0.3412322274881517,0.8094444444444444,0.0562659846547314,0.0,0.378
17,0.325434439178515,0.9213888888888888,0.0434782608695652,0.0,0.38
18,0.3127962085308057,0.7775,0.0613810741687979,0.0,0.345
19,0.30173775671406,0.8080555555555555,0.0485933503836317,0.0,0.375
20,0.2812006319115324,0.5680555555555555,0.0127877237851662,0.0,0.419
21,0.273301737756714,0.0,0.0076726342710997,0.0,0.488
22,0.278041074249605,0.5672222222222222,0.0332480818414322,0.0,0.495
23,0.2717219589257504,0.38,0.0383631713554987,0.0,0.5519999999999999
24,0.2559241706161137,0.4297222222222222,0.0153452685421994,0.0,0.603
25,0.2559241706161137,0.4219444444444444,0.0204603580562659,0.0,0.5950000000000001
26,0.2496050552922591,0.4552777777777778,0.0460358056265984,0.0,0.6439999999999999
27,0.2575039494470774,0.4372222222222222,0.0281329923273657,0.0,0.627
28,0.2480252764612954,0.8802777777777777,0.0153452685421994,0.0,0.698
29,0.273301737756714,0.8338888888888889,0.0639386189258312,0.0,0.73
30,0.2654028436018957,0.0691666666666666,0.0255754475703324,0.0,0.812
31,0.278041074249605,0.8844444444444444,0.0537084398976982,0.0,0.7020000000000001
32,0.296998420221169,0.8933333333333334,0.0588235294117647,0.0,0.64
33,0.315955766192733,0.8355555555555556,0.0818414322250639,0.0,0.481
34,0.3317535545023697,0.7975000000000001,0.1176470588235294,0.0,0.371
35,0.3285939968404424,0.8063888888888889,0.1048593350383631,0.0,0.374
36,0.3428120063191153,0.8727777777777778,0.0971867007672634,0.0,0.3409999999999999
37,0.3522906793048973,0.8269444444444445,0.1176470588235294,0.0,0.304
38,0.344391785150079,0.8355555555555556,0.0997442455242966,0.0,0.328
39,0.325434439178515,0.7327777777777779,0.0997442455242966,0.0,0.405
40,0.3096366508688783,0.7433333333333334,0.0741687979539642,0.0,0.45
41,0.306477093206951,0.8466666666666667,0.1176470588235294,0.0,0.4609999999999999
42,0.30173775671406,0.8444444444444444,0.0843989769820971,0.0,0.492
