,기온,풍향,풍속,강수량,습도
0,0.2417061611374407,0.3052777777777778,0.0383631713554987,0.0,0.7570000000000001
1,0.2227488151658767,0.0,0.0051150895140664,0.0,0.763
2,0.2227488151658767,0.0,0.0,0.0,0.713
3,0.2243285939968404,0.0,0.0,0.0,0.7520000000000001
4,0.2132701421800948,0.0,0.0,0.0,0.76
5,0.1943127962085308,0.0,0.0,0.0,0.834
6,0.2022116903633491,0.0,0.0,0.0,0.8350000000000001
7,0.2543443917851501,0.3394444444444445,0.0281329923273657,0.0,0.726
8,0.2843601895734597,0.2811111111111111,0.0409207161125319,0.0,0.704
9,0.3507109004739336,0.8152777777777778,0.0639386189258312,0.0,0.573
10,0.3522906793048973,0.8172222222222222,0.0613810741687979,0.0,0.534
11,0.3886255924170616,0.8183333333333335,0.0690537084398977,0.0,0.469
12,0.382306477093207,0.8080555555555555,0.0792838874680307,0.0,0.448
13,0.3649289099526067,0.8036111111111112,0.0997442455242966,0.0,0.4409999999999999
14,0.353870458135861,0.8005555555555556,0.0767263427109974,0.0,0.497
15,0.320695102685624,0.8077777777777778,0.0741687979539642,0.0,0.5640000000000001
16,0.2954186413902054,0.8113888888888889,0.0664961636828644,0.0,0.591
17,0.2938388625592417,0.8030555555555556,0.0127877237851662,0.0,0.553
18,0.2843601895734597,0.0,0.0,0.0,0.588
19,0.2590837282780411,0.7830555555555555,0.0332480818414322,0.0,0.6970000000000001
20,0.2543443917851501,0.0,0.0,0.0,0.7100000000000001
21,0.2638230647709321,0.0,0.0,0.0,0.6880000000000001
22,0.2559241706161137,0.7405555555555556,0.0332480818414322,0.0,0.7520000000000001
23,0.2575039494470774,0.7380555555555556,0.0485933503836317,0.0,0.754
24,0.2654028436018957,0.2761111111111111,0.0127877237851662,0.0,0.731
25,0.2748815165876777,0.0,0.0,0.0,0.706
26,0.2669826224328594,0.0,0.0,0.0,0.7989999999999999
27,0.2812006319115324,0.2311111111111111,0.0460358056265984,0.0,0.888
