,기온,풍향,풍속,강수량,습도
0,0.2259083728278041,0.0516666666666666,0.0255754475703324,0.0,0.548
1,0.2180094786729857,0.0,0.0051150895140664,0.0,0.5700000000000001
2,0.2069510268562401,0.0,0.0051150895140664,0.0,0.631
3,0.2006319115323855,0.6322222222222222,0.0153452685421994,0.0,0.675
4,0.1895734597156398,0.0,0.0025575447570332,0.0,0.7050000000000001
5,0.1958925750394944,0.0,0.0025575447570332,0.0,0.6839999999999999
6,0.2006319115323855,0.0,0.0076726342710997,0.0,0.6880000000000001
7,0.2211690363349131,0.0,0.0,0.0,0.667
8,0.2606635071090047,0.0416666666666666,0.0127877237851662,0.0,0.521
9,0.2843601895734597,0.8541666666666667,0.0306905370843989,0.0,0.525
10,0.3080568720379147,0.8305555555555556,0.0383631713554987,0.0,0.521
11,0.3238546603475514,0.9536111111111112,0.0306905370843989,0.0,0.518
12,0.3333333333333333,0.7166666666666667,0.0588235294117647,0.0,0.504
13,0.339652448657188,0.7227777777777777,0.0588235294117647,0.0,0.51
14,0.3317535545023697,0.7711111111111112,0.0511508951406649,0.0,0.5650000000000001
15,0.3175355450236967,0.6930555555555555,0.0358056265984654,0.0,0.5900000000000001
16,0.3033175355450237,0.8866666666666667,0.0230179028132992,0.0,0.549
17,0.2985781990521327,0.0,0.0102301790281329,0.0,0.513
18,0.292259083728278,0.5916666666666667,0.0153452685421994,0.0,0.5459999999999999
19,0.2859399684044234,0.5727777777777777,0.0153452685421994,0.0,0.5630000000000001
20,0.278041074249605,0.0,0.0051150895140664,0.0,0.582
21,0.2748815165876777,0.0,0.0025575447570332,0.0,0.613
22,0.2717219589257504,0.0,0.0,0.0,0.652
23,0.2764612954186414,0.0,0.0076726342710997,0.0,0.628
24,0.282780410742496,0.0,0.0051150895140664,0.0,0.637
25,0.2859399684044234,0.0636111111111111,0.0204603580562659,0.0,0.61
26,0.2764612954186414,0.6427777777777778,0.0127877237851662,0.0,0.683
27,0.2843601895734597,0.0,0.0076726342710997,0.0,0.698
28,0.2796208530805687,0.6725,0.0127877237851662,0.0,0.731
29,0.2796208530805687,0.5988888888888889,0.0230179028132992,0.0,0.761
30,0.2843601895734597,0.0,0.0076726342710997,0.0,0.756
31,0.2954186413902054,0.8652777777777778,0.0409207161125319,0.0,0.553
32,0.311216429699842,0.8202777777777779,0.0562659846547314,0.0,0.403
33,0.3270142180094787,0.8908333333333334,0.0409207161125319,0.0,0.4009999999999999
34,0.3285939968404424,0.8458333333333333,0.0818414322250639,0.0,0.394
35,0.3428120063191153,0.8041666666666667,0.0511508951406649,0.0,0.3759999999999999
36,0.3428120063191153,0.8213888888888888,0.0767263427109974,0.0,0.372
37,0.334913112164297,0.8575,0.0690537084398977,0.0,0.409
38,0.3270142180094787,0.8436111111111111,0.0767263427109974,0.0,0.435
39,0.3191153238546603,0.8547222222222223,0.0639386189258312,0.0,0.474
40,0.3096366508688783,0.8502777777777779,0.0511508951406649,0.0,0.499
41,0.3048973143759874,0.8425,0.0537084398976982,0.0,0.526
42,0.292259083728278,0.0447222222222222,0.0383631713554987,0.0,0.512
43,0.282780410742496,0.0047222222222222,0.0358056265984654,0.0,0.484
44,0.2748815165876777,0.8461111111111113,0.0332480818414322,0.0,0.4569999999999999
45,0.2654028436018957,0.9977777777777778,0.0230179028132992,0.0,0.475
46,0.2543443917851501,0.0,0.0051150895140664,0.0,0.494
47,0.2417061611374407,0.0,0.0076726342710997,0.0,0.555
48,0.2417295724153518,0.12293591350317,0.0076834526844322,-3.856216062558815e-05,0.5567684769630432
49,0.2418668419122696,0.1442435532808303,0.0077418554574251,-6.683920946670696e-05,0.5582860112190247
50,0.2420626729726791,0.1675510555505752,0.0076840464025735,-1.2494579095800871e-05,0.559124231338501
51,0.2423797100782394,0.1895483136177063,0.0076988730579614,1.0369966730650049e-05,0.5594041347503662
52,0.2427968084812164,0.2198323607444763,0.0076975324191153,2.5515855668345463e-05,0.5591394305229187
53,0.243254542350769,0.2472085058689117,0.007705629337579,-3.594590089051053e-05,0.5581517815589905
54,0.2436916679143905,0.2725992500782013,0.007689279038459,-4.7199337132042274e-05,0.5567046999931335
55,0.2441306412220001,0.297853946685791,0.0077344486489892,-4.920967330690473e-05,0.5548692345619202
56,0.244507148861885,0.3223970830440521,0.0077189407311379,-6.228282927622786e-06,0.5528309345245361
57,0.2448161989450454,0.3437777459621429,0.0077700945548713,-3.3323791285511106e-05,0.5507729053497314
58,0.2450466006994247,0.357591450214386,0.0077785165049135,-6.046926864655688e-05,0.5488597750663757
59,0.2452193051576614,0.3659939169883728,0.007778100669384,-3.510789974825457e-05,0.5472742915153503
60,0.2453043013811111,0.3699940145015716,0.0078171705827116,0.0001142533728852,0.5461937189102173
61,0.2452472895383834,0.3645868301391601,0.0078145517036318,-1.7534739527036436e-05,0.5456169843673706
62,0.2451245039701461,0.3541527688503265,0.0078322133049368,3.545299841789529e-05,0.545505702495575
63,0.2448980212211609,0.3386602997779846,0.0078014312312006,1.6958358173724264e-05,0.5458441972732544
64,0.2445673048496246,0.3196514844894409,0.0078086433932185,2.2862284822622317e-05,0.5465282797813416
65,0.2442089915275573,0.2949656844139099,0.0078060189262032,-7.491248106816784e-05,0.5475473403930664
66,0.2438161075115203,0.2723231017589569,0.0078314337879419,-2.9903127142461017e-05,0.5488678812980652
67,0.2434007674455642,0.2431477308273315,0.0077338176779448,-2.9504067242669407e-06,0.55035799741745
68,0.2430304437875747,0.2161691039800644,0.0077075636945664,-1.912377410917543e-05,0.5520650744438171
69,0.242683544754982,0.1961746513843536,0.0077366745099425,-1.866060119937174e-05,0.5538194179534912
70,0.2424216121435165,0.1802508682012558,0.0077455616556108,-7.140594971133396e-05,0.5555822849273682
71,0.2422474175691604,0.1721822470426559,0.0077145816758275,3.632913649198599e-05,0.5572789907455444
72,0.2422673404216766,0.1725557595491409,0.0077115688472986,5.008894731872715e-05,0.5588523149490356
73,0.2423688024282455,0.18351811170578,0.0077015357092022,3.8759408198529854e-05,0.5600633025169373
74,0.2425964623689651,0.2000336498022079,0.0077488883398473,-2.441482683934737e-05,0.5608248710632324
75,0.2428765892982483,0.2168203443288803,0.0077447821386158,-4.3486725189723074e-05,0.5610257387161255
76,0.2432370036840438,0.2391970455646515,0.0077240299433469,-8.886911018635146e-06,0.5606440305709839
77,0.2436486482620239,0.2618889808654785,0.0076866000890731,7.829779860912822e-06,0.5595837235450745
78,0.2440563738346099,0.2829620242118835,0.0077496119774878,-5.969028279650956e-06,0.5581318140029907
79,0.244427353143692,0.3083018362522125,0.0077221617102622,-1.996602350118337e-06,0.5562906861305237
80,0.2447907030582428,0.3291136622428894,0.0077126426622271,-3.9158232539193705e-05,0.5542895793914795
81,0.2450943142175674,0.3469217419624328,0.0077511956915259,-5.817108467454091e-05,0.552242636680603
82,0.2453134953975677,0.3598476350307464,0.0077721197158098,-3.263302687628311e-06,0.5502966642379761
83,0.2454615533351898,0.367775022983551,0.0078106862492859,1.664602677919902e-05,0.5486961603164673
84,0.2455131858587265,0.372669368982315,0.0077651436440646,-4.011231430922635e-05,0.5475795865058899
85,0.245477557182312,0.3674219846725464,0.0077850678935647,-4.602086846716702e-05,0.5469584465026855
86,0.245346263051033,0.360140860080719,0.0078362226486206,-1.972690188267734e-05,0.5467683672904968
87,0.2451225817203521,0.3462163209915161,0.0078087039291858,-5.936787783866748e-05,0.5470816493034363
88,0.2448160648345947,0.3273560404777527,0.0078096007928252,-8.940194675233215e-05,0.5476996302604675
89,0.2444476187229156,0.3058302998542785,0.0077967047691345,-8.837176574161276e-05,0.5486311316490173
90,0.244074210524559,0.2788360118865967,0.0077590066939592,-0.0001181501866085,0.5498500466346741
91,0.2436965852975845,0.2548628449440002,0.0077911475673317,-7.388750236714259e-05,0.5512879490852356
92,0.2433401346206665,0.2318300008773803,0.0077483700588345,-6.236060289666057e-05,0.5529151558876038
93,0.2429712563753128,0.2121332138776779,0.0077355448156595,-3.979156099376269e-05,0.5545902252197266
94,0.2427378445863723,0.1945572346448898,0.0077291866764426,-4.616893784259446e-05,0.5562779903411865
95,0.2425987720489502,0.1845940351486206,0.0077376076951622,3.3219566830666736e-06,0.5578884482383728
96,0.2425777465105056,0.1860143393278122,0.0077490261755883,-4.056446778122336e-05,0.5593152046203613
97,0.2426768094301223,0.1929406076669693,0.0077684931457042,-5.652900290442631e-05,0.5604808330535889
98,0.2428627014160156,0.2055258899927139,0.0077500166371464,-4.301333683542907e-05,0.5612186193466187
99,0.2431094199419021,0.2239299714565277,0.0077618258073925,-4.316521517466754e-05,0.5614241361618042
100,0.2434340119361877,0.2450082451105117,0.0077784927561879,-2.375253825448453e-05,0.5610392093658447
101,0.2437865138053894,0.26768359541893,0.0077767632901668,-2.8454056518967263e-05,0.5600593686103821
102,0.2441381514072418,0.2935763895511627,0.0077283224090933,-1.9316523321322165e-05,0.5585823059082031
103,0.2445052564144134,0.3127388060092926,0.007771298289299,-1.5891211660346016e-05,0.556656002998352
104,0.2447976469993591,0.3328139781951904,0.0077575906179845,-0.0001047275436576,0.5545971393585205
105,0.2450808882713318,0.3513703644275665,0.0078164730221033,-9.432984370505436e-05,0.5525659918785095
106,0.2452854663133621,0.3664999008178711,0.0078284898772835,-2.1671208742191084e-05,0.5506708025932312
107,0.245426520705223,0.3716225326061249,0.0078473892062902,5.616091948468238e-05,0.5490685701370239
108,0.2454910427331924,0.3742111027240753,0.0078154951333999,-2.794441388687119e-05,0.5479426383972168
109,0.2454388737678527,0.3694503903388977,0.0078828036785125,-4.705710307462141e-05,0.5472558736801147
110,0.2453208565711975,0.3611570596694946,0.0078834006562829,-4.827331576962024e-05,0.5470520257949829
111,0.2451004534959793,0.3492341041564941,0.0078822541981935,-8.587192860431969e-05,0.5472429990768433
112,0.2448139488697052,0.326243132352829,0.0079092700034379,-9.669154678704216e-05,0.5477954149246216
113,0.2444884330034256,0.3055005073547363,0.0078362431377172,2.137281626346521e-06,0.5486859679222107
114,0.2441097497940063,0.282355785369873,0.0078300582244992,-2.3880895241745748e-05,0.5498760938644409
115,0.2436945885419845,0.2600341141223907,0.0077987620607018,8.327861905854661e-06,0.5512808561325073
116,0.2433276921510696,0.2358402758836746,0.0077800275757908,-5.970138590782881e-05,0.5528246760368347
117,0.2430063635110855,0.2151274234056472,0.0077294539660215,3.019012910954189e-05,0.5544626116752625
118,0.2427671104669571,0.1994616836309433,0.0076620788313448,-5.4796870244899765e-05,0.556111216545105
119,0.2426151782274246,0.1883487701416015,0.00765295419842,-3.518824087223038e-05,0.5577247142791748
120,0.278041074249605,0.935,0.0153452685421994,0.0,0.5650000000000001
121,0.2685624012638231,0.0,0.0102301790281329,0.0,0.614
122,0.2543443917851501,0.0,0.0,0.0,0.643
123,0.244865718799368,0.0,0.0102301790281329,0.0,0.6789999999999999
124,0.2338072669826224,0.0,0.0025575447570332,0.0,0.663
125,0.2369668246445497,0.0,0.0051150895140664,0.0,0.626
126,0.2353870458135861,0.6527777777777778,0.0153452685421994,0.0,0.616
127,0.2701421800947867,0.6841666666666667,0.0204603580562659,0.0,0.54
128,0.3096366508688783,0.4583333333333333,0.0179028132992327,0.0,0.418
129,0.3333333333333333,0.0836111111111111,0.0204603580562659,0.0,0.423
130,0.3554502369668246,0.6569444444444444,0.0255754475703324,0.0,0.474
131,0.3886255924170616,0.7602777777777778,0.0230179028132992,0.0,0.454
